id,datetime,season,hour,holiday,weekday,weathersit,temp,humidity,windspeed,ride_count
3926,2024-06-12T13:00:00,3,13,0,3,3,25.51,85.54,16.32,2252
3927,2024-06-12T14:00:00,3,14,0,3,2,26.15,83.14,11.56,1042
3928,2024-06-12T15:00:00,3,15,0,3,1,28.58,56.26,7.49,965
3929,2024-06-12T16:00:00,3,16,0,3,1,30.77,56.27,10.56,1059
3930,2024-06-12T17:00:00,3,17,0,3,1,25.55,69.62,9,2602
3931,2024-06-12T18:00:00,3,18,0,3,3,27.59,90.04,9.81,4179
3932,2024-06-12T19:00:00,3,19,0,3,3,27.69,89.11,25.29,4787
3933,2024-06-12T20:00:00,3,20,0,3,1,27.53,55.86,10.91,1963
3934,2024-06-12T21:00:00,3,21,0,3,1,28.2,63.16,11.99,2280
3935,2024-06-12T22:00:00,3,22,0,3,2,27.91,76.79,19.55,816
3936,2024-06-12T23:00:00,3,23,0,3,4,26.96,90.86,29.69,1501
3937,2024-06-13T00:00:00,3,0,0,4,2,26.83,88.38,9.46,326
3938,2024-06-13T01:00:00,3,1,0,4,2,27.57,81.92,22.78,156
3939,2024-06-13T02:00:00,3,2,0,4,2,27.16,72.37,15.88,148
3940,2024-06-13T03:00:00,3,3,0,4,2,29.63,78.76,16.59,202
3941,2024-06-13T04:00:00,3,4,0,4,1,28.3,67.94,14.28,146
3942,2024-06-13T05:00:00,3,5,0,4,4,29.74,93.01,32.65,593
3943,2024-06-13T06:00:00,3,6,0,4,1,27.85,51.18,6.77,550
3944,2024-06-13T07:00:00,3,7,0,4,3,29.37,89.8,14.99,4627
3945,2024-06-13T08:00:00,3,8,0,4,3,27.11,95.1,18.9,3946
3946,2024-06-13T09:00:00,3,9,0,4,2,29.15,78.71,17.89,3263
3947,2024-06-13T10:00:00,3,10,0,4,3,25.91,84.22,14.66,1458
3948,2024-06-13T11:00:00,3,11,0,4,2,27.1,82.36,16.3,1360
3949,2024-06-13T12:00:00,3,12,0,4,2,28.57,84.94,19.83,1183
3950,2024-06-13T13:00:00,3,13,0,4,2,30.08,89.21,4.71,2209
3951,2024-06-13T14:00:00,3,14,0,4,3,27.2,85.68,17.82,1181
3952,2024-06-13T15:00:00,3,15,0,4,3,26.21,89.29,10.85,1538
3953,2024-06-13T16:00:00,3,16,0,4,2,25.96,67.23,22.05,1281
3954,2024-06-13T17:00:00,3,17,0,4,4,30.32,90.55,31.53,4582
3955,2024-06-13T18:00:00,3,18,0,4,3,30.44,91.3,14.16,5402
3956,2024-06-13T19:00:00,3,19,0,4,1,29.15,62.55,10.67,2907
3957,2024-06-13T20:00:00,3,20,0,4,4,32.19,95.04,37.53,2878
3958,2024-06-13T21:00:00,3,21,0,4,2,26.82,74.03,15.53,1666
3959,2024-06-13T22:00:00,3,22,0,4,1,26.8,53.9,11.04,790
3960,2024-06-13T23:00:00,3,23,0,4,4,30.23,91.49,34.74,840
3961,2024-06-14T00:00:00,3,0,0,5,2,30.32,64.17,14.26,198
3962,2024-06-14T01:00:00,3,1,0,5,3,27.91,82.66,13.36,166
3963,2024-06-14T02:00:00,3,2,0,5,3,29.66,81.06,16.44,137
3964,2024-06-14T03:00:00,3,3,0,5,2,24.31,63.67,9.5,67
3965,2024-06-14T04:00:00,3,4,0,5,3,27.44,79.07,16.32,187
3966,2024-06-14T05:00:00,3,5,0,5,1,26.79,59.87,12.2,502
3967,2024-06-14T06:00:00,3,6,0,5,2,25.28,81.29,17.42,270
3968,2024-06-14T07:00:00,3,7,0,5,1,27.38,67.95,6.28,2422
3969,2024-06-14T08:00:00,3,8,0,5,2,27.53,77.36,19.42,3426
3970,2024-06-14T09:00:00,3,9,0,5,1,28.35,69.48,11.71,2901
3971,2024-06-14T10:00:00,3,10,0,5,2,28.01,72.2,13.84,1852
3972,2024-06-14T11:00:00,3,11,0,5,1,28.26,57.19,10.97,1218
3973,2024-06-14T12:00:00,3,12,0,5,3,26.16,80.48,22.52,1967
3974,2024-06-14T13:00:00,3,13,0,5,2,29.87,74.42,16.75,1313
3975,2024-06-14T14:00:00,3,14,0,5,2,28.46,73.36,2.29,1261
3976,2024-06-14T15:00:00,3,15,0,5,1,25.13,58.76,12.7,1375
3977,2024-06-14T16:00:00,3,16,0,5,4,26.8,92.3,31.31,1535
3978,2024-06-14T17:00:00,3,17,0,5,3,27.99,90.72,18.38,4100
3979,2024-06-14T18:00:00,3,18,0,5,1,32.01,61.69,7.76,4115
3980,2024-06-14T19:00:00,3,19,0,5,2,26.67,77.97,16.8,2752
3981,2024-06-14T20:00:00,3,20,0,5,3,29.09,86.4,22.36,2077
3982,2024-06-14T21:00:00,3,21,0,5,2,29.51,72.34,8.47,2220
3983,2024-06-14T22:00:00,3,22,0,5,2,29.03,78.73,15.91,1084
3984,2024-06-14T23:00:00,3,23,0,5,2,26.87,78.29,20.94,897
3985,2024-06-15T00:00:00,3,0,0,6,1,27.95,57.33,8.98,109
3986,2024-06-15T01:00:00,3,1,0,6,3,30.41,82.14,17.42,154
3987,2024-06-15T02:00:00,3,2,0,6,2,27,67.97,10.29,143
3988,2024-06-15T03:00:00,3,3,0,6,4,27.74,93.58,22.12,223
3989,2024-06-15T04:00:00,3,4,0,6,3,27.51,81.86,28.56,142
3990,2024-06-15T05:00:00,3,5,0,6,1,29.42,62.32,12.2,360
3991,2024-06-15T06:00:00,3,6,0,6,3,30.08,89.54,20.28,340
3992,2024-06-15T07:00:00,3,7,0,6,1,24.19,58.14,14.89,2463
3993,2024-06-15T08:00:00,3,8,0,6,1,26.59,60.67,14.89,2550
3994,2024-06-15T09:00:00,3,9,0,6,2,26.25,83.87,8.59,3453
3995,2024-06-15T10:00:00,3,10,0,6,2,28.57,73.41,12.3,992
3996,2024-06-15T11:00:00,3,11,0,6,2,28.02,70.32,12.84,1205
3997,2024-06-15T12:00:00,3,12,0,6,3,26.8,85.58,25.31,1752
3998,2024-06-15T13:00:00,3,13,0,6,1,30.29,69.45,7.26,1135
3999,2024-06-15T14:00:00,3,14,0,6,2,27.53,82.32,12.37,1064
4000,2024-06-15T15:00:00,3,15,0,6,1,28.51,69.19,12.59,822
4001,2024-06-15T16:00:00,3,16,0,6,4,28.93,91.9,24.87,873
4002,2024-06-15T17:00:00,3,17,0,6,2,27.9,81.44,18.7,2309
4003,2024-06-15T18:00:00,3,18,0,6,4,24.74,97.87,12.97,4611
4004,2024-06-15T19:00:00,3,19,0,6,3,27.24,86.93,21.76,3182
4005,2024-06-15T20:00:00,3,20,0,6,2,28.11,84.71,6.19,1871
4006,2024-06-15T21:00:00,3,21,0,6,2,29.23,77.93,16.77,1472
4007,2024-06-15T22:00:00,3,22,0,6,3,28.42,90.45,28.1,423
4008,2024-06-15T23:00:00,3,23,0,6,3,25.55,83.86,24.75,898
4009,2024-06-16T00:00:00,3,0,0,0,2,27.37,82.95,11.88,134
4010,2024-06-16T01:00:00,3,1,0,0,4,29.06,90.85,30.75,213
4011,2024-06-16T02:00:00,3,2,0,0,2,27.5,87.46,18.92,90
4012,2024-06-16T03:00:00,3,3,0,0,3,27.61,93.01,20.88,95
4013,2024-06-16T04:00:00,3,4,0,0,3,27.4,86.43,16.79,161
4014,2024-06-16T05:00:00,3,5,0,0,2,30.17,73.13,10.48,315
4015,2024-06-16T06:00:00,3,6,0,0,3,31.19,86.07,11.82,407
4016,2024-06-16T07:00:00,3,7,0,0,3,28.24,86.78,20.76,3637
4017,2024-06-16T08:00:00,3,8,0,0,3,29.78,89.94,14.71,2106
4018,2024-06-16T09:00:00,3,9,0,0,3,28.45,89.37,20.3,3839
4019,2024-06-16T10:00:00,3,10,0,0,2,24.98,74.5,14.19,1221
4020,2024-06-16T11:00:00,3,11,0,0,2,28.56,75.01,10.99,1309
4021,2024-06-16T12:00:00,3,12,0,0,3,28.54,83.03,17.63,1899
4022,2024-06-16T13:00:00,3,13,0,0,1,26.78,59.97,15.08,1710
4023,2024-06-16T14:00:00,3,14,0,0,2,30.14,69.84,7.22,962
4024,2024-06-16T15:00:00,3,15,0,0,1,30,55.68,7.81,973
4025,2024-06-16T16:00:00,3,16,0,0,2,26.6,62.85,12.55,1028
4026,2024-06-16T17:00:00,3,17,0,0,3,29.69,81.35,18.05,3870
4027,2024-06-16T18:00:00,3,18,0,0,3,28.81,97.42,15.81,2502
4028,2024-06-16T19:00:00,3,19,0,0,2,28.74,85.46,13.99,2395
4029,2024-06-16T20:00:00,3,20,0,0,3,27.57,95.82,22.68,1789
4030,2024-06-16T21:00:00,3,21,0,0,2,28.26,74.12,26.2,2025
4031,2024-06-16T22:00:00,3,22,0,0,4,25.46,95.32,25.49,963
4032,2024-06-16T23:00:00,3,23,0,0,2,25.91,76.63,22.78,842
4033,2024-06-17T00:00:00,3,0,1,1,1,28.63,63.14,10.25,122
4034,2024-06-17T01:00:00,3,1,1,1,2,24.56,69.47,16.72,90
4035,2024-06-17T02:00:00,3,2,1,1,2,28.5,79.09,12.4,64
4036,2024-06-17T03:00:00,3,3,1,1,4,28.73,90.98,35,125
4037,2024-06-17T04:00:00,3,4,1,1,1,26.58,65.37,5.27,87
4038,2024-06-17T05:00:00,3,5,1,1,1,28.38,52.64,14.99,272
4039,2024-06-17T06:00:00,3,6,1,1,1,25.72,75.42,13,304
4040,2024-06-17T07:00:00,3,7,1,1,3,29.12,83.45,19.76,2079
4041,2024-06-17T08:00:00,3,8,1,1,2,26.93,75.34,13.6,2232
4042,2024-06-17T09:00:00,3,9,1,1,2,26.17,77.03,24.05,1781
4043,2024-06-17T10:00:00,3,10,1,1,3,27,84.34,20.92,1021
4044,2024-06-17T11:00:00,3,11,1,1,1,26.7,61.12,10.78,958
4045,2024-06-17T12:00:00,3,12,1,1,1,27.43,58.08,20.69,1216
4046,2024-06-17T13:00:00,3,13,1,1,4,25.98,92.32,30.59,1620
4047,2024-06-17T14:00:00,3,14,1,1,2,30.28,71.38,8.22,1127
4048,2024-06-17T15:00:00,3,15,1,1,2,29,85.38,9.54,842
4049,2024-06-17T16:00:00,3,16,1,1,3,25.65,87.51,18.6,1148
4050,2024-06-17T17:00:00,3,17,1,1,2,28.49,69.38,16.22,2553
4051,2024-06-17T18:00:00,3,18,1,1,2,29.74,70.67,11.9,2567
4052,2024-06-17T19:00:00,3,19,1,1,3,28.56,96.89,21.97,2739
4053,2024-06-17T20:00:00,3,20,1,1,3,31.73,88.94,21.26,1694
4054,2024-06-17T21:00:00,3,21,1,1,2,26.8,81.86,12.3,1322
4055,2024-06-17T22:00:00,3,22,1,1,2,29.61,82.69,23.03,644
4056,2024-06-17T23:00:00,3,23,1,1,3,30.61,85.62,19.72,491
4057,2024-06-18T00:00:00,3,0,0,2,2,24.94,93.87,8.31,151
4058,2024-06-18T01:00:00,3,1,0,2,1,27.66,48.38,12.04,199
4059,2024-06-18T02:00:00,3,2,0,2,3,27.83,92.79,21.38,269
4060,2024-06-18T03:00:00,3,3,0,2,1,25.98,58.19,19.49,71
4061,2024-06-18T04:00:00,3,4,0,2,1,27.75,70.7,6.26,84
4062,2024-06-18T05:00:00,3,5,0,2,1,29.52,59.9,7.06,221
4063,2024-06-18T06:00:00,3,6,0,2,2,28.93,64.19,11.88,371
4064,2024-06-18T07:00:00,3,7,0,2,2,28.01,69.17,15.5,3652
4065,2024-06-18T08:00:00,3,8,0,2,3,28.42,92.14,20.29,3954
4066,2024-06-18T09:00:00,3,9,0,2,3,30.26,84.62,9.05,4728
4067,2024-06-18T10:00:00,3,10,0,2,2,31.95,68.64,18.82,1585
4068,2024-06-18T11:00:00,3,11,0,2,1,29.71,56.16,14.44,1164
4069,2024-06-18T12:00:00,3,12,0,2,3,29.43,84.49,22.2,2535
4070,2024-06-18T13:00:00,3,13,0,2,3,30.92,95.33,8.84,2075
4071,2024-06-18T14:00:00,3,14,0,2,2,26.4,78.31,7.25,1114
4072,2024-06-18T15:00:00,3,15,0,2,1,26.04,64.21,7.73,1234
4073,2024-06-18T16:00:00,3,16,0,2,2,29.01,85.55,14.54,1005
4074,2024-06-18T17:00:00,3,17,0,2,2,26.01,80.15,9.61,3256
4075,2024-06-18T18:00:00,3,18,0,2,3,29.12,85.34,13.3,4629
4076,2024-06-18T19:00:00,3,19,0,2,3,29.27,86.9,23.09,5181
4077,2024-06-18T20:00:00,3,20,0,2,2,30.54,76.8,15.05,2367
4078,2024-06-18T21:00:00,3,21,0,2,3,28.61,96.73,19.3,2856
4079,2024-06-18T22:00:00,3,22,0,2,1,29.97,58.07,11.89,848
4080,2024-06-18T23:00:00,3,23,0,2,1,29.98,58.25,10.6,885
4081,2024-06-19T00:00:00,3,0,0,3,3,28.27,93.94,13.89,277
4082,2024-06-19T01:00:00,3,1,0,3,1,25.18,72.17,12.57,174
4083,2024-06-19T02:00:00,3,2,0,3,2,27.1,83.3,11.6,194
4084,2024-06-19T03:00:00,3,3,0,3,1,27.35,73.18,6.38,147
4085,2024-06-19T04:00:00,3,4,0,3,4,29.43,93.54,34.4,146
4086,2024-06-19T05:00:00,3,5,0,3,4,27.64,88.86,20.18,705
4087,2024-06-19T06:00:00,3,6,0,3,4,30.62,97.6,35.92,462
4088,2024-06-19T07:00:00,3,7,0,3,2,27.44,79.93,17.66,3222
4089,2024-06-19T08:00:00,3,8,0,3,3,29.75,86.22,18.53,4383
4090,2024-06-19T09:00:00,3,9,0,3,3,29.03,87.63,19.82,4016
4091,2024-06-19T10:00:00,3,10,0,3,3,27.38,89.12,20.22,1982
4092,2024-06-19T11:00:00,3,11,0,3,3,27.34,94.33,16.83,1775
4093,2024-06-19T12:00:00,3,12,0,3,3,26.79,89.12,17.61,2607
4094,2024-06-19T13:00:00,3,13,0,3,4,27.35,91.65,8.75,1958
4095,2024-06-19T14:00:00,3,14,0,3,3,27.31,86.25,23.77,1445
4096,2024-06-19T15:00:00,3,15,0,3,3,29.15,92.33,11.28,1575
4097,2024-06-19T16:00:00,3,16,0,3,1,27.55,63.25,11.62,1020
4098,2024-06-19T17:00:00,3,17,0,3,1,25.8,62.82,19.13,3985
4099,2024-06-19T18:00:00,3,18,0,3,3,26.97,88.9,21.65,5499
4100,2024-06-19T19:00:00,3,19,0,3,2,27.64,73.54,5.82,3817
4101,2024-06-19T20:00:00,3,20,0,3,2,27.96,70.15,19.35,1934
4102,2024-06-19T21:00:00,3,21,0,3,1,25.55,62.6,10.61,2604
4103,2024-06-19T22:00:00,3,22,0,3,2,27.2,82.17,20.41,718
4104,2024-06-19T23:00:00,3,23,0,3,1,26.53,52.18,8.07,917
4105,2024-06-20T00:00:00,3,0,0,4,2,29.47,66.55,8.69,163
4106,2024-06-20T01:00:00,3,1,0,4,2,26.41,80.1,11.26,311
4107,2024-06-20T02:00:00,3,2,0,4,1,28.72,61.78,3.34,73
4108,2024-06-20T03:00:00,3,3,0,4,1,26.35,61.47,8.37,140
4109,2024-06-20T04:00:00,3,4,0,4,2,28.55,87.34,16.81,253
4110,2024-06-20T05:00:00,3,5,0,4,3,27.59,88.23,11.45,500
4111,2024-06-20T06:00:00,3,6,0,4,3,27.3,81.86,22,393
4112,2024-06-20T07:00:00,3,7,0,4,3,26.89,88.62,22.11,3706
4113,2024-06-20T08:00:00,3,8,0,4,3,27.03,84.77,17.95,4117
4114,2024-06-20T09:00:00,3,9,0,4,1,28.03,60.65,8.87,2379
4115,2024-06-20T10:00:00,3,10,0,4,1,27.65,77.49,12.24,1786
4116,2024-06-20T11:00:00,3,11,0,4,2,30.46,85.19,20.46,1702
4117,2024-06-20T12:00:00,3,12,0,4,2,30.6,82.3,19.82,1744
4118,2024-06-20T13:00:00,3,13,0,4,1,25.29,62.37,7.42,1670
4119,2024-06-20T14:00:00,3,14,0,4,2,27.93,77.14,15.88,1169
4120,2024-06-20T15:00:00,3,15,0,4,2,25.65,82.38,17.42,1052
4121,2024-06-20T16:00:00,3,16,0,4,1,26.67,54.54,14.55,1016
4122,2024-06-20T17:00:00,3,17,0,4,1,28.05,81.26,11.1,3595
4123,2024-06-20T18:00:00,3,18,0,4,2,31.64,77.91,8.04,2707
4124,2024-06-20T19:00:00,3,19,0,4,4,28.63,94.9,31.11,3255
4125,2024-06-20T20:00:00,3,20,0,4,4,29.6,95.76,34.21,2590
4126,2024-06-20T21:00:00,3,21,0,4,1,27.92,64.23,10.63,1400
4127,2024-06-20T22:00:00,3,22,0,4,1,24.66,70.13,18.86,711
4128,2024-06-20T23:00:00,3,23,0,4,4,30.48,91.99,34.18,1168
4129,2024-06-21T00:00:00,3,0,1,5,3,25.72,97.57,15.47,150
4130,2024-06-21T01:00:00,3,1,1,5,1,30.38,65.62,4.98,67
4131,2024-06-21T02:00:00,3,2,1,5,4,27.66,92.18,12.24,303
4132,2024-06-21T03:00:00,3,3,1,5,3,26.35,95.74,17.38,103
4133,2024-06-21T04:00:00,3,4,1,5,1,27.84,67.57,10.5,154
4134,2024-06-21T05:00:00,3,5,1,5,2,30.29,85.75,16.12,236
4135,2024-06-21T06:00:00,3,6,1,5,3,28.85,87.63,26.05,276
4136,2024-06-21T07:00:00,3,7,1,5,1,27.64,75.81,15.99,1975
4137,2024-06-21T08:00:00,3,8,1,5,1,28.07,66.96,6.82,1669
4138,2024-06-21T09:00:00,3,9,1,5,2,31.74,78.42,12.48,1378
4139,2024-06-21T10:00:00,3,10,1,5,3,30.75,83.25,23.71,1495
4140,2024-06-21T11:00:00,3,11,1,5,1,26.3,55.6,9.96,1024
4141,2024-06-21T12:00:00,3,12,1,5,3,26.24,90.33,6.73,1667
4142,2024-06-21T13:00:00,3,13,1,5,3,30.62,94.74,9.32,1282
4143,2024-06-21T14:00:00,3,14,1,5,3,26.84,97.21,18.84,865
4144,2024-06-21T15:00:00,3,15,1,5,3,28.9,84.68,14.99,657
4145,2024-06-21T16:00:00,3,16,1,5,2,26.92,77.36,9.31,1004
4146,2024-06-21T17:00:00,3,17,1,5,3,29.22,94.13,21.65,3100
4147,2024-06-21T18:00:00,3,18,1,5,2,27.56,79.47,5.54,2279
4148,2024-06-21T19:00:00,3,19,1,5,2,29.86,81.1,17.82,1964
4149,2024-06-21T20:00:00,3,20,1,5,2,26.71,75.04,17.78,1593
4150,2024-06-21T21:00:00,3,21,1,5,4,27.04,92.37,33.9,2494
4151,2024-06-21T22:00:00,3,22,1,5,2,25.35,76.44,10.52,486
4152,2024-06-21T23:00:00,3,23,1,5,1,30.14,66.31,9.44,576
4153,2024-06-22T00:00:00,3,0,0,6,1,26.93,50.74,3.9,79
4154,2024-06-22T01:00:00,3,1,0,6,4,26.43,93.85,30.81,224
4155,2024-06-22T02:00:00,3,2,0,6,2,29.19,78.01,19.74,124
4156,2024-06-22T03:00:00,3,3,0,6,2,27.89,72.16,13.88,123
4157,2024-06-22T04:00:00,3,4,0,6,3,26.74,88.96,10.47,62
4158,2024-06-22T05:00:00,3,5,0,6,3,27.13,78.3,27.41,418
4159,2024-06-22T06:00:00,3,6,0,6,1,30.51,79.51,10,225
4160,2024-06-22T07:00:00,3,7,0,6,3,28.37,91.05,26.59,3199
4161,2024-06-22T08:00:00,3,8,0,6,3,26.62,93.86,21.27,2760
4162,2024-06-22T09:00:00,3,9,0,6,2,25.92,81.15,11.72,2176
4163,2024-06-22T10:00:00,3,10,0,6,3,29.17,91.01,9.27,1220
4164,2024-06-22T11:00:00,3,11,0,6,1,28.91,72.39,4.73,1213
4165,2024-06-22T12:00:00,3,12,0,6,3,29.6,90.56,13.77,1858
4166,2024-06-22T13:00:00,3,13,0,6,3,27.86,94.66,25.42,1838
4167,2024-06-22T14:00:00,3,14,0,6,1,25.42,75.39,11.89,780
4168,2024-06-22T15:00:00,3,15,0,6,3,30.39,92.54,26.87,1223
4169,2024-06-22T16:00:00,3,16,0,6,2,29.42,74.63,20.18,855
4170,2024-06-22T17:00:00,3,17,0,6,3,27.08,78.29,19.78,3098
4171,2024-06-22T18:00:00,3,18,0,6,3,28.82,86.88,11.52,2746
4172,2024-06-22T19:00:00,3,19,0,6,3,26.32,78.76,31.33,3330
4173,2024-06-22T20:00:00,3,20,0,6,1,27.9,72.48,6.66,1169
4174,2024-06-22T21:00:00,3,21,0,6,4,25.1,92.56,35.76,2141
4175,2024-06-22T22:00:00,3,22,0,6,3,29.94,90.06,16.76,816
4176,2024-06-22T23:00:00,3,23,0,6,1,33.32,65.24,10.77,747
4177,2024-06-23T00:00:00,3,0,0,0,2,27.06,71.82,13.87,123
4178,2024-06-23T01:00:00,3,1,0,0,1,27.4,59.29,13.69,99
4179,2024-06-23T02:00:00,3,2,0,0,3,27.94,82.18,28.55,78
4180,2024-06-23T03:00:00,3,3,0,0,2,30.33,65.36,15.22,72
4181,2024-06-23T04:00:00,3,4,0,0,3,28.31,83.37,10.85,113
4182,2024-06-23T05:00:00,3,5,0,0,2,27.2,72.09,21.31,307
4183,2024-06-23T06:00:00,3,6,0,0,2,28.44,80.27,18.52,380
4184,2024-06-23T07:00:00,3,7,0,0,3,26.34,87.9,22.37,3177
4185,2024-06-23T08:00:00,3,8,0,0,2,25.93,75.71,16.68,2030
4186,2024-06-23T09:00:00,3,9,0,0,2,30.89,78.55,10.34,2126
4187,2024-06-23T10:00:00,3,10,0,0,1,28.65,72.03,11.08,1184
4188,2024-06-23T11:00:00,3,11,0,0,3,29.18,87.22,23.18,1548
4189,2024-06-23T12:00:00,3,12,0,0,4,28.14,90.74,23.61,2180
4190,2024-06-23T13:00:00,3,13,0,0,2,29.84,73.39,11.45,1448
4191,2024-06-23T14:00:00,3,14,0,0,1,29.78,62.52,15.2,1051
4192,2024-06-23T15:00:00,3,15,0,0,2,29.12,73.36,7.36,875
4193,2024-06-23T16:00:00,3,16,0,0,3,29.01,83.15,22,1274
4194,2024-06-23T17:00:00,3,17,0,0,2,27.91,92.31,9.8,3260
4195,2024-06-23T18:00:00,3,18,0,0,3,29.49,80.29,23.81,2637
4196,2024-06-23T19:00:00,3,19,0,0,1,27.75,61.97,11.26,2435
4197,2024-06-23T20:00:00,3,20,0,0,1,27.77,67.23,13.62,1361
4198,2024-06-23T21:00:00,3,21,0,0,4,25.74,95.4,31.85,1847
4199,2024-06-23T22:00:00,3,22,0,0,3,27.69,91.19,20.51,720
4200,2024-06-23T23:00:00,3,23,0,0,3,27.88,96.64,15.6,698
4201,2024-06-24T00:00:00,3,0,0,1,3,25.47,83.02,17.86,209
4202,2024-06-24T01:00:00,3,1,0,1,3,27.68,82.82,25.01,354
4203,2024-06-24T02:00:00,3,2,0,1,2,27.57,83.72,8.93,126
4204,2024-06-24T03:00:00,3,3,0,1,1,29.22,68.29,12.8,151
4205,2024-06-24T04:00:00,3,4,0,1,3,27.5,79.13,23.23,120
4206,2024-06-24T05:00:00,3,5,0,1,3,28.43,91.8,19.86,426
4207,2024-06-24T06:00:00,3,6,0,1,3,27.18,86.99,7.9,340
4208,2024-06-24T07:00:00,3,7,0,1,3,27.65,88.77,16.59,4225
4209,2024-06-24T08:00:00,3,8,0,1,1,31.47,67.59,10.19,3586
4210,2024-06-24T09:00:00,3,9,0,1,3,30.75,96.47,21.26,3842
4211,2024-06-24T10:00:00,3,10,0,1,3,28.69,85.31,7.91,1568
4212,2024-06-24T11:00:00,3,11,0,1,3,28.17,88.62,19.31,1581
4213,2024-06-24T12:00:00,3,12,0,1,1,26.66,57.58,11.53,1924
4214,2024-06-24T13:00:00,3,13,0,1,2,31.01,80.93,20.77,1865
4215,2024-06-24T14:00:00,3,14,0,1,3,28.82,92.01,24.9,1685
4216,2024-06-24T15:00:00,3,15,0,1,2,26.65,78.85,20.64,1071
4217,2024-06-24T16:00:00,3,16,0,1,4,27.18,93.78,25.09,1435
4218,2024-06-24T17:00:00,3,17,0,1,4,28.03,90.05,23.15,4774
4219,2024-06-24T18:00:00,3,18,0,1,2,29.05,69.77,14.67,3460
4220,2024-06-24T19:00:00,3,19,0,1,2,28.33,78.02,11.33,3237
4221,2024-06-24T20:00:00,3,20,0,1,3,29.62,85,23.14,2689
4222,2024-06-24T21:00:00,3,21,0,1,3,26.94,92.92,8.87,2420
4223,2024-06-24T22:00:00,3,22,0,1,3,28.14,90.81,25.55,1267
4224,2024-06-24T23:00:00,3,23,0,1,3,27.01,81.52,20.02,1086
4225,2024-06-25T00:00:00,3,0,0,2,2,27.96,91.5,13.17,135
4226,2024-06-25T01:00:00,3,1,0,2,3,28.73,95.24,25.04,166
4227,2024-06-25T02:00:00,3,2,0,2,2,29.8,68.62,13.12,185
4228,2024-06-25T03:00:00,3,3,0,2,2,28.42,82.86,18.33,193
4229,2024-06-25T04:00:00,3,4,0,2,2,29.8,81.16,20.31,228
4230,2024-06-25T05:00:00,3,5,0,2,3,28.07,95.08,17.18,490
4231,2024-06-25T06:00:00,3,6,0,2,1,26.89,60.29,11.87,344
4232,2024-06-25T07:00:00,3,7,0,2,3,28.08,85.17,15.11,3292
4233,2024-06-25T08:00:00,3,8,0,2,1,27.8,69.32,15.98,3503
4234,2024-06-25T09:00:00,3,9,0,2,2,30.93,76.9,11.15,3059
4235,2024-06-25T10:00:00,3,10,0,2,1,27.71,67.75,16.2,1209
4236,2024-06-25T11:00:00,3,11,0,2,3,28.68,78.57,24.13,1835
4237,2024-06-25T12:00:00,3,12,0,2,2,24.81,83.86,16.55,1141
4238,2024-06-25T13:00:00,3,13,0,2,1,26.17,61.2,6.74,1140
4239,2024-06-25T14:00:00,3,14,0,2,1,30.71,65.27,9.79,946
4240,2024-06-25T15:00:00,3,15,0,2,3,27.28,97.17,19.61,1779
4241,2024-06-25T16:00:00,3,16,0,2,1,30.47,62.31,12.59,1394
4242,2024-06-25T17:00:00,3,17,0,2,3,25,94.47,12.74,4097
4243,2024-06-25T18:00:00,3,18,0,2,3,27.03,84.83,24.32,4396
4244,2024-06-25T19:00:00,3,19,0,2,3,27.92,86.21,21.28,5072
4245,2024-06-25T20:00:00,3,20,0,2,2,25.34,82.36,11.63,1667
4246,2024-06-25T21:00:00,3,21,0,2,1,27.91,66.37,9.41,1604
4247,2024-06-25T22:00:00,3,22,0,2,1,29.72,71.83,13.96,593
4248,2024-06-25T23:00:00,3,23,0,2,3,30.57,89.98,12.13,944
4249,2024-06-26T00:00:00,3,0,0,3,1,26.03,71.15,10.44,200
4250,2024-06-26T01:00:00,3,1,0,3,3,25.5,88.07,32.68,190
4251,2024-06-26T02:00:00,3,2,0,3,3,26.54,80.82,12.2,290
4252,2024-06-26T03:00:00,3,3,0,3,2,27.89,92.33,11.69,151
4253,2024-06-26T04:00:00,3,4,0,3,3,27.23,88.22,21.96,164
4254,2024-06-26T05:00:00,3,5,0,3,2,28.2,85.69,10.04,342
4255,2024-06-26T06:00:00,3,6,0,3,2,29.46,82.42,13.51,350
4256,2024-06-26T07:00:00,3,7,0,3,3,29.33,83.93,19.43,2361
4257,2024-06-26T08:00:00,3,8,0,3,3,24.53,81.48,16.32,4036
4258,2024-06-26T09:00:00,3,9,0,3,2,28.58,81.82,17.2,3366
4259,2024-06-26T10:00:00,3,10,0,3,3,26.94,85.37,17.13,1766
4260,2024-06-26T11:00:00,3,11,0,3,3,29.22,84.24,7.83,1646
4261,2024-06-26T12:00:00,3,12,0,3,1,28.7,74.89,13.18,1801
4262,2024-06-26T13:00:00,3,13,0,3,1,28.98,49.85,11.99,1896
4263,2024-06-26T14:00:00,3,14,0,3,2,32.79,93.24,29.02,1229
4264,2024-06-26T15:00:00,3,15,0,3,3,26.87,90.87,24.61,1612
4265,2024-06-26T16:00:00,3,16,0,3,3,27.44,79.77,15.1,1402
4266,2024-06-26T17:00:00,3,17,0,3,3,31.07,81.65,28.04,4481
4267,2024-06-26T18:00:00,3,18,0,3,1,27.87,73.58,11.81,3871
4268,2024-06-26T19:00:00,3,19,0,3,3,29.24,83.39,18.35,5287
4269,2024-06-26T20:00:00,3,20,0,3,3,28.87,85.95,21.91,2241
